time,symbol,qty,exec_price,cash,fees,equity,event
2024-12-07 09:00:00+00:00,ONE-USDT,2242.736224247646,0.04345,0.0,0.0,491.6889180289122,mark_close_hold
2024-12-07 09:00:00+00:00,XLM-USDT,204.6713598013944,0.48955,0.0,0.0,491.6889180289122,mark_close_hold
2024-12-07 09:00:00+00:00,XRP-USDT,40.93847069165789,2.434,0.0,0.0,491.6889180289122,mark_close_hold
2024-12-07 10:00:00+00:00,CRV-USDT,82.6124644947655,1.1823,0.0,0.0,483.5541615883178,mark_close_hold
2024-12-07 10:00:00+00:00,HBAR-USDT,287.63969735875287,0.32964,0.0,0.0,483.5541615883178,mark_close_hold
2024-12-07 10:00:00+00:00,ONE-USDT,2242.736224247646,0.04132,0.0,0.0,483.5541615883178,mark_close_hold
2024-12-07 10:00:00+00:00,XLM-USDT,204.6713598013944,0.48444,0.0,0.0,483.5541615883178,mark_close_hold
2024-12-07 10:00:00+00:00,XRP-USDT,40.93847069165789,2.4242,0.0,0.0,483.5541615883178,mark_close_hold
2024-12-07 11:00:00+00:00,CRV-USDT,82.6124644947655,1.2018,0.0,0.0,486.7840898152298,mark_close_hold
2024-12-07 11:00:00+00:00,HBAR-USDT,287.63969735875287,0.3331,0.0,0.0,486.7840898152298,mark_close_hold
2024-12-07 11:00:00+00:00,ONE-USDT,2242.736224247646,0.04138,0.0,0.0,486.7840898152298,mark_close_hold
2024-12-07 11:00:00+00:00,XLM-USDT,204.6713598013944,0.48573,0.0,0.0,486.7840898152298,mark_close_hold
2024-12-07 11:00:00+00:00,XRP-USDT,40.93847069165789,2.4297,0.0,0.0,486.7840898152298,mark_close_hold
2024-12-07 12:00:00+00:00,CRV-USDT,82.6124644947655,1.1834,0.0,0.0,490.2145974793801,mark_close_hold
2024-12-07 12:00:00+00:00,HBAR-USDT,287.63969735875287,0.33955,0.0,0.0,490.2145974793801,mark_close_hold
2024-12-07 12:00:00+00:00,ONE-USDT,2242.736224247646,0.04249,0.0,0.0,490.2145974793801,mark_close_hold
2024-12-07 12:00:00+00:00,XLM-USDT,204.6713598013944,0.48695,0.0,0.0,490.2145974793801,mark_close_hold
2024-12-07 12:00:00+00:00,XRP-USDT,40.93847069165789,2.4384,0.0,0.0,490.2145974793801,mark_close_hold
2024-12-07 13:00:00+00:00,CRV-USDT,82.6124644947655,1.1957,0.0,0.0,492.69864940799977,mark_close_hold
2024-12-07 13:00:00+00:00,HBAR-USDT,287.63969735875287,0.33905,0.0,0.0,492.69864940799977,mark_close_hold
2024-12-07 13:00:00+00:00,ONE-USDT,2242.736224247646,0.04262,0.0,0.0,492.69864940799977,mark_close_hold
2024-12-07 13:00:00+00:00,XLM-USDT,204.6713598013944,0.4909,0.0,0.0,492.69864940799977,mark_close_hold
2024-12-07 13:00:00+00:00,XRP-USDT,40.93847069165789,2.4509,0.0,0.0,492.69864940799977,mark_close_hold
2024-12-07 14:00:00+00:00,CRV-USDT,82.6124644947655,1.194,0.0,0.0,495.5357576029288,mark_close_hold
2024-12-07 14:00:00+00:00,HBAR-USDT,287.63969735875287,0.34116,0.0,0.0,495.5357576029288,mark_close_hold
2024-12-07 14:00:00+00:00,ONE-USDT,2242.736224247646,0.04304,0.0,0.0,495.5357576029288,mark_close_hold
2024-12-07 14:00:00+00:00,XLM-USDT,204.6713598013944,0.49434,0.0,0.0,495.5357576029288,mark_close_hold
2024-12-07 14:00:00+00:00,XRP-USDT,40.93847069165789,2.4686,0.0,0.0,495.5357576029288,mark_close_hold
2024-12-07 15:00:00+00:00,CRV-USDT,82.6124644947655,1.1827,0.0,0.0,498.0928837759433,mark_close_hold
2024-12-07 15:00:00+00:00,HBAR-USDT,287.63969735875287,0.34032,0.0,0.0,498.0928837759433,mark_close_hold
2024-12-07 15:00:00+00:00,ONE-USDT,2242.736224247646,0.04271,0.0,0.0,498.0928837759433,mark_close_hold
2024-12-07 15:00:00+00:00,XLM-USDT,204.6713598013944,0.50199,0.0,0.0,498.0928837759433,mark_close_hold
2024-12-07 15:00:00+00:00,XRP-USDT,40.93847069165789,2.5396,0.0,0.0,498.0928837759433,mark_close_hold
2024-12-07 16:00:00+00:00,CRV-USDT,82.6124644947655,1.1806,0.0,0.0,499.315323787811,mark_close_hold
2024-12-07 16:00:00+00:00,HBAR-USDT,287.63969735875287,0.33337,0.0,0.0,499.315323787811,mark_close_hold
2024-12-07 16:00:00+00:00,ONE-USDT,2242.736224247646,0.04442,0.0,0.0,499.315323787811,mark_close_hold
2024-12-07 16:00:00+00:00,XLM-USDT,204.6713598013944,0.50048,0.0,0.0,499.315323787811,mark_close_hold
2024-12-07 16:00:00+00:00,XRP-USDT,40.93847069165789,2.5364,0.0,0.0,499.315323787811,mark_close_hold
2024-12-07 17:00:00+00:00,CRV-USDT,82.6124644947655,1.1639,0.0,0.0,489.9496073606347,mark_close_hold
2024-12-07 17:00:00+00:00,HBAR-USDT,287.63969735875287,0.32995,0.0,0.0,489.9496073606347,mark_close_hold
2024-12-07 17:00:00+00:00,ONE-USDT,2242.736224247646,0.04304,0.0,0.0,489.9496073606347,mark_close_hold
2024-12-07 17:00:00+00:00,XLM-USDT,204.6713598013944,0.49131,0.0,0.0,489.9496073606347,mark_close_hold
2024-12-07 17:00:00+00:00,XRP-USDT,40.93847069165789,2.4868,0.0,0.0,489.9496073606347,mark_close_hold
2024-12-07 18:00:00+00:00,CRV-USDT,82.6124644947655,1.1852,0.0,0.0,497.2408573903225,mark_close_hold
2024-12-07 18:00:00+00:00,HBAR-USDT,287.63969735875287,0.33116,0.0,0.0,497.2408573903225,mark_close_hold
2024-12-07 18:00:00+00:00,ONE-USDT,2242.736224247646,0.04479,0.0,0.0,497.2408573903225,mark_close_hold
2024-12-07 18:00:00+00:00,XLM-USDT,204.6713598013944,0.4954,0.0,0.0,497.2408573903225,mark_close_hold
2024-12-07 18:00:00+00:00,XRP-USDT,40.93847069165789,2.4971,0.0,0.0,497.2408573903225,mark_close_hold
2024-12-07 19:00:00+00:00,CRV-USDT,82.6124644947655,1.1735,0.0,0.0,492.15905797149713,mark_close_hold
2024-12-07 19:00:00+00:00,HBAR-USDT,287.63969735875287,0.32114,0.0,0.0,492.15905797149713,mark_close_hold
2024-12-07 19:00:00+00:00,ONE-USDT,2242.736224247646,0.0442,0.0,0.0,492.15905797149713,mark_close_hold
2024-12-07 19:00:00+00:00,XLM-USDT,204.6713598013944,0.49226,0.0,0.0,492.15905797149713,mark_close_hold
2024-12-07 19:00:00+00:00,XRP-USDT,40.93847069165789,2.515,0.0,0.0,492.15905797149713,mark_close_hold
2024-12-07 20:00:00+00:00,CRV-USDT,82.6124644947655,1.1712,0.0,0.0,494.1888262437955,mark_close_hold
2024-12-07 20:00:00+00:00,HBAR-USDT,287.63969735875287,0.32507,0.0,0.0,494.1888262437955,mark_close_hold
2024-12-07 20:00:00+00:00,ONE-USDT,2242.736224247646,0.04415,0.0,0.0,494.1888262437955,mark_close_hold
2024-12-07 20:00:00+00:00,XLM-USDT,204.6713598013944,0.49485,0.0,0.0,494.1888262437955,mark_close_hold
2024-12-07 20:00:00+00:00,XRP-USDT,40.93847069165789,2.5314,0.0,0.0,494.1888262437955,mark_close_hold
2024-12-07 21:00:00+00:00,CRV-USDT,82.6124644947655,1.1658,0.0,0.0,494.5417391983681,mark_close_hold
2024-12-07 21:00:00+00:00,HBAR-USDT,287.63969735875287,0.32493,0.0,0.0,494.5417391983681,mark_close_hold
2024-12-07 21:00:00+00:00,ONE-USDT,2242.736224247646,0.04484,0.0,0.0,494.5417391983681,mark_close_hold
2024-12-07 21:00:00+00:00,XLM-USDT,204.6713598013944,0.49307,0.0,0.0,494.5417391983681,mark_close_hold
2024-12-07 21:00:00+00:00,XRP-USDT,40.93847069165789,2.523,0.0,0.0,494.5417391983681,mark_close_hold
2024-12-07 22:00:00+00:00,CRV-USDT,82.6124644947655,1.1664,0.0,0.0,496.0082428839534,mark_close_hold
2024-12-07 22:00:00+00:00,HBAR-USDT,287.63969735875287,0.32799,0.0,0.0,496.0082428839534,mark_close_hold
2024-12-07 22:00:00+00:00,ONE-USDT,2242.736224247646,0.04479,0.0,0.0,496.0082428839534,mark_close_hold
2024-12-07 22:00:00+00:00,XLM-USDT,204.6713598013944,0.49208,0.0,0.0,496.0082428839534,mark_close_hold
2024-12-07 22:00:00+00:00,XRP-USDT,40.93847069165789,2.5438,0.0,0.0,496.0082428839534,mark_close_hold
2024-12-07 23:00:00+00:00,CRV-USDT,82.6124644947655,1.1748,0.0,0.0,504.7966417045376,mark_close_hold
2024-12-07 23:00:00+00:00,HBAR-USDT,287.63969735875287,0.33192,0.0,0.0,504.7966417045376,mark_close_hold
2024-12-07 23:00:00+00:00,ONE-USDT,2242.736224247646,0.04564,0.0,0.0,504.7966417045376,mark_close_hold
2024-12-07 23:00:00+00:00,XLM-USDT,204.6713598013944,0.50369,0.0,0.0,504.7966417045376,mark_close_hold
2024-12-07 23:00:00+00:00,XRP-USDT,40.93847069165789,2.6093,0.0,0.0,504.7966417045376,mark_close_hold
2024-12-08 00:00:00+00:00,CRV-USDT,82.6124644947655,1.2021,0.0,0.0,509.12054374939225,mark_close_hold
2024-12-08 00:00:00+00:00,HBAR-USDT,287.63969735875287,0.33623,0.0,0.0,509.12054374939225,mark_close_hold
2024-12-08 00:00:00+00:00,ONE-USDT,2242.736224247646,0.04729,0.0,0.0,509.12054374939225,mark_close_hold
2024-12-08 00:00:00+00:00,XLM-USDT,204.6713598013944,0.49542,0.0,0.0,509.12054374939225,mark_close_hold
2024-12-08 00:00:00+00:00,XRP-USDT,40.93847069165789,2.5805,0.0,0.0,509.12054374939225,mark_close_hold
2024-12-08 01:00:00+00:00,CRV-USDT,82.6124644947655,1.187,0.0,0.0,505.282146177726,mark_close_hold
2024-12-08 01:00:00+00:00,HBAR-USDT,287.63969735875287,0.33156,0.0,0.0,505.282146177726,mark_close_hold
2024-12-08 01:00:00+00:00,ONE-USDT,2242.736224247646,0.04696,0.0,0.0,505.282146177726,mark_close_hold
2024-12-08 01:00:00+00:00,XLM-USDT,204.6713598013944,0.49218,0.0,0.0,505.282146177726,mark_close_hold
2024-12-08 01:00:00+00:00,XRP-USDT,40.93847069165789,2.5843,0.0,0.0,505.282146177726,mark_close_hold
2024-12-08 02:00:00+00:00,CRV-USDT,82.6124644947655,1.1761,0.0,0.0,501.4643151239218,mark_close_hold
2024-12-08 02:00:00+00:00,HBAR-USDT,287.63969735875287,0.33218,0.0,0.0,501.4643151239218,mark_close_hold
2024-12-08 02:00:00+00:00,ONE-USDT,2242.736224247646,0.04543,0.0,0.0,501.4643151239218,mark_close_hold
2024-12-08 02:00:00+00:00,XLM-USDT,204.6713598013944,0.49222,0.0,0.0,501.4643151239218,mark_close_hold
2024-12-08 02:00:00+00:00,XRP-USDT,40.93847069165789,2.5923,0.0,0.0,501.4643151239218,mark_close_hold
2024-12-08 03:00:00+00:00,CRV-USDT,82.6124644947655,1.17,0.0,0.0,498.4798157092192,mark_close_hold
2024-12-08 03:00:00+00:00,HBAR-USDT,287.63969735875287,0.33393,0.0,0.0,498.4798157092192,mark_close_hold
2024-12-08 03:00:00+00:00,ONE-USDT,2242.736224247646,0.04399,0.0,0.0,498.4798157092192,mark_close_hold
2024-12-08 03:00:00+00:00,XLM-USDT,204.6713598013944,0.49334,0.0,0.0,498.4798157092192,mark_close_hold
2024-12-08 03:00:00+00:00,XRP-USDT,40.93847069165789,2.5927,0.0,0.0,498.4798157092192,mark_close_hold
2024-12-08 04:00:00+00:00,CRV-USDT,82.6124644947655,1.1546,0.0,0.0,493.5131045574872,mark_close_hold
2024-12-08 04:00:00+00:00,HBAR-USDT,287.63969735875287,0.33199,0.0,0.0,493.5131045574872,mark_close_hold
2024-12-08 04:00:00+00:00,ONE-USDT,2242.736224247646,0.04314,0.0,0.0,493.5131045574872,mark_close_hold
2024-12-08 04:00:00+00:00,XLM-USDT,204.6713598013944,0.49007,0.0,0.0,493.5131045574872,mark_close_hold
2024-12-08 04:00:00+00:00,XRP-USDT,40.93847069165789,2.579,0.0,0.0,493.5131045574872,mark_close_hold
2024-12-08 05:00:00+00:00,CRV-USDT,82.6124644947655,1.1605,0.0,0.0,490.9125098771283,mark_close_hold
2024-12-08 05:00:00+00:00,HBAR-USDT,287.63969735875287,0.33467,0.0,0.0,490.9125098771283,mark_close_hold
2024-12-08 05:00:00+00:00,ONE-USDT,2242.736224247646,0.04251,0.0,0.0,490.9125098771283,mark_close_hold
2024-12-08 05:00:00+00:00,XLM-USDT,204.6713598013944,0.4846,0.0,0.0,490.9125098771283,mark_close_hold
2024-12-08 05:00:00+00:00,XRP-USDT,40.93847069165789,2.5466,0.0,0.0,490.9125098771283,mark_close_hold
2024-12-08 06:00:00+00:00,CRV-USDT,82.6124644947655,1.1684,0.0,0.0,494.2022941468247,mark_close_hold
2024-12-08 06:00:00+00:00,HBAR-USDT,287.63969735875287,0.33325,0.0,0.0,494.2022941468247,mark_close_hold
2024-12-08 06:00:00+00:00,ONE-USDT,2242.736224247646,0.04345,0.0,0.0,494.2022941468247,mark_close_hold
2024-12-08 06:00:00+00:00,XLM-USDT,204.6713598013944,0.48788,0.0,0.0,494.2022941468247,mark_close_hold
2024-12-08 06:00:00+00:00,XRP-USDT,40.93847069165789,2.5531,0.0,0.0,494.2022941468247,mark_close_hold
2024-12-08 07:00:00+00:00,CRV-USDT,84.55211196038672,1.1689,0.0,0.0295342750191663,494.1648183524802,rebalance_restore_open
2024-12-08 07:00:00+00:00,HBAR-USDT,296.5552365064244,0.33327,0.0,0.0295342750191663,494.1648183524802,rebalance_restore_open
2024-12-08 07:00:00+00:00,ONE-USDT,2276.208283521328,0.04342,0.0,0.0295342750191663,494.1648183524802,rebalance_restore_open
2024-12-08 07:00:00+00:00,XLM-USDT,202.57637876218752,0.48788,0.0,0.0295342750191663,494.1648183524802,rebalance_restore_open
2024-12-08 07:00:00+00:00,XRP-USDT,38.70641641360384,2.5534,0.0,0.0295342750191663,494.1648183524802,rebalance_restore_open
2024-12-08 07:00:00+00:00,CRV-USDT,84.55211196038672,1.1742,0.0,0.0,495.2205209801388,mark_close_after_restore
2024-12-08 07:00:00+00:00,HBAR-USDT,296.5552365064244,0.33226,0.0,0.0,495.2205209801388,mark_close_after_restore
2024-12-08 07:00:00+00:00,ONE-USDT,2276.208283521328,0.04388,0.0,0.0,495.2205209801388,mark_close_after_restore
2024-12-08 07:00:00+00:00,XLM-USDT,202.57637876218752,0.48717,0.0,0.0,495.2205209801388,mark_close_after_restore
2024-12-08 07:00:00+00:00,XRP-USDT,38.70641641360384,2.5535,0.0,0.0,495.2205209801388,mark_close_after_restore
2024-12-08 08:00:00+00:00,CRV-USDT,84.55211196038672,1.151,0.0,0.0,486.28106916154337,mark_close_hold
2024-12-08 08:00:00+00:00,HBAR-USDT,296.5552365064244,0.32617,0.0,0.0,486.28106916154337,mark_close_hold
2024-12-08 08:00:00+00:00,ONE-USDT,2276.208283521328,0.04313,0.0,0.0,486.28106916154337,mark_close_hold
2024-12-08 08:00:00+00:00,XLM-USDT,202.57637876218752,0.47792,0.0,0.0,486.28106916154337,mark_close_hold
2024-12-08 08:00:00+00:00,XRP-USDT,38.70641641360384,2.5124,0.0,0.0,486.28106916154337,mark_close_hold
2024-12-08 09:00:00+00:00,CRV-USDT,84.55211196038672,1.1646,0.0,0.0,487.5624183470921,mark_close_hold
2024-12-08 09:00:00+00:00,HBAR-USDT,296.5552365064244,0.32685,0.0,0.0,487.5624183470921,mark_close_hold
2024-12-08 09:00:00+00:00,ONE-USDT,2276.208283521328,0.04334,0.0,0.0,487.5624183470921,mark_close_hold
2024-12-08 09:00:00+00:00,XLM-USDT,202.57637876218752,0.47722,0.0,0.0,487.5624183470921,mark_close_hold
2024-12-08 09:00:00+00:00,XRP-USDT,38.70641641360384,2.5019,0.0,0.0,487.5624183470921,mark_close_hold
