candle_ts_open_label,candle_close_known_at,signal_available_ts,assumed_fill_ts_v1,realistic_fill_ts_v1b,symbol,fill_price_v1_close_t,fill_price_v1b_open_t1,next_mark_close_t1,v1_earns_close_t_to_close_t1,v1b_earns_open_t1_to_close_t1,gap_close_t_to_open_t1
2026-09-12 06:00:00+00:00,2026-09-12 07:00:00+00:00,2026-09-12 07:00:00+00:00,2026-09-12 06:00:00+00:00 (close of signal candle — optimistic same-bar),2026-09-12 07:00:00+00:00 open,LSK-USDT,0.20883,0.20924,0.19059,-0.0873437724464875,-0.08913209711336267,0.001963319446439682
2026-09-13 02:00:00+00:00,2026-09-13 03:00:00+00:00,2026-09-13 03:00:00+00:00,2026-09-13 02:00:00+00:00 (close of signal candle — optimistic same-bar),2026-09-13 03:00:00+00:00 open,LSK-USDT,0.4952,0.4952,1.06634,1.1533521809369955,1.1533521809369955,0.0
2024-12-08 06:00:00+00:00,2024-12-08 07:00:00+00:00,2024-12-08 07:00:00+00:00,2024-12-08 06:00:00+00:00 (close of signal candle — optimistic same-bar),2024-12-08 07:00:00+00:00 open,CRV-USDT,1.1684,1.1689,1.1742,0.004964053406367519,0.004534177431773312,0.0004279356384799815
2025-07-10 06:00:00+00:00,2025-07-10 07:00:00+00:00,2025-07-10 07:00:00+00:00,2025-07-10 06:00:00+00:00 (close of signal candle — optimistic same-bar),2025-07-10 07:00:00+00:00 open,BCH-USDT,513.6,513.6,515.4,0.003504672897196137,0.003504672897196137,0.0
2026-04-17 06:00:00+00:00,2026-04-17 07:00:00+00:00,2026-04-17 07:00:00+00:00,2026-04-17 06:00:00+00:00 (close of signal candle — optimistic same-bar),2026-04-17 07:00:00+00:00 open,ARB-USDT,0.13046,0.13051,0.13166,0.00919822167714246,0.00881158531913262,0.000383259236547584
2024-09-24 06:00:00+00:00,2024-09-24 07:00:00+00:00,2024-09-24 07:00:00+00:00,2024-09-24 06:00:00+00:00 (close of signal candle — optimistic same-bar),2024-09-24 07:00:00+00:00 open,AAVE-USDT,168.17,168.23,169.17,0.005946363798537302,0.005587588420614686,0.00035678182791221147
